"","meanImp","medianImp","minImp","maxImp","normHits","decision"
"275_DorsalAttention_var",-0.215771479406227,-0.627667102622027,-1.40495154246979,1.42500828526962,0,"Rejected"
"276_DorsalAttention_var",0.0953431971064721,0.0390916737895623,-1.36199680112685,2.1337903035815,0,"Rejected"
"277_DefaultMode_var",0.0431226491926207,0.188673328886804,-1.57053485292698,1.72228948999119,0,"Rejected"
"278_DefaultMode_var",-0.131168896745994,-0.018590458967315,-1.63863409159974,1.54219227536516,0,"Rejected"
"279_DefaultMode_var",0.0365517270746621,0.0398141848623126,-1.2269675680621,1.32658167001031,0,"Rejected"
"28_SomatomotorDorsal_var",-0.0209068282092928,-0.141807694830367,-1.33452546495297,1.53122138792198,0,"Rejected"
"280_DefaultMode_var",-0.502515735468552,-0.607356393483625,-2.23769088562773,1.39521546472793,0,"Rejected"
"281_DefaultMode_var",-0.0806424605893193,0.00965146000724529,-2.04072294359344,1.26738633710402,0,"Rejected"
"282_DefaultMode_var",-0.151683263875866,-0.353836738560504,-1.66830174731542,1.37454176316916,0,"Rejected"
"283_Visual_var",-0.127390429483437,-0.472933483245216,-1.37881919384633,1.47669602478118,0,"Rejected"
"284_FrontoParietal_var",-0.0332553262268394,-0.177709870293016,-1.21301396177278,1.53387629539521,0,"Rejected"
"285_FrontoParietal_var",-0.15113191317048,-0.055180956893619,-1.55505338740402,1.27349069429058,0,"Rejected"
"286_FrontoParietal_var",-0.139527357101871,-0.215704449460623,-1.76893150059657,1.23134708402463,0,"Rejected"
"287_FrontoParietal_var",-0.226588594830527,-0.241395981188941,-1.41470434390844,1.00100150250438,0,"Rejected"
"288_FrontoParietal_var",-0.238691525302159,-0.5753788525577,-1.45646075094951,1.44719881140363,0,"Rejected"
"289_FrontoParietal_var",0.363256867846712,0.621777783861852,-1.04919139168362,1.2652609936812,0,"Rejected"
"29_SomatomotorDorsal_var",0.168527799036293,0.240339638888319,-1.78822239699199,1.77886665989765,0,"Rejected"
"290_FrontoParietal_var",0.133008844515107,-0.00984383952828202,-1.10702807542034,1.72740834782196,0,"Rejected"
"291_Salience_var",-0.204307209852067,-0.583455378453637,-1.36976816764443,1.90117298019904,0,"Rejected"
"292_Salience_var",-0.0567491513518038,-0.0847226151369688,-1.47512526883429,1.74373689108701,0,"Rejected"
"293_CinguloOpercular_var",-0.0676881973028795,-0.00155098665197897,-1.54711441691186,1.57536107761302,0,"Rejected"
"294_CinguloOpercular_var",-0.210581303167907,-0.283805722988737,-1.72309248538422,1.51104948933775,0,"Rejected"
"295_SomatomotorDorsal_var",-0.445503058051735,-0.8590089768882,-1.36753459857523,1.41525756632699,0,"Rejected"
"296_SomatomotorDorsal_var",-0.293324112621143,-0.43891263093975,-1.50529014273272,1.38992033961024,0,"Rejected"
"297_SomatomotorLateral_var",-0.290866752556004,-0.174127886809441,-1.70671079228036,1.04895532501631,0,"Rejected"
"298_SomatomotorLateral_var",-0.366482980670147,-0.4966085493815,-1.4817637020889,1.52356606412036,0,"Rejected"
"299_SomatomotorDorsal_var",0.912327709875568,1.17199604460204,-0.837447901944961,2.31621274895446,0,"Rejected"
"3_unassigned_var",-0.525539759321791,-0.461280377072459,-2.06917720057249,1.00100150250438,0,"Rejected"
"30_SomatomotorDorsal_var",-0.268248772493719,-0.509354739475551,-1.87277466268511,1.67310402843464,0,"Rejected"
"300_SomatomotorDorsal_var",0.265477158283642,0.701705344362498,-1.01428374507807,1.50133740032106,0,"Rejected"
"31_SomatomotorDorsal_var",-0.216729995041061,-0.549845381395724,-1.26903813588129,1.49579246546924,0,"Rejected"
"32_SomatomotorDorsal_var",-0.217273962091317,-0.215048096356858,-1.5696839659116,1.38155325044753,0,"Rejected"
"33_SomatomotorDorsal_var",0.437577183146358,0.867002036709296,-1.58906018788852,2.0362807320235,0,"Rejected"
"34_SomatomotorDorsal_var",0.67127040522362,0.455542197732646,-0.512815237423905,2.02273600871602,0,"Rejected"
"35_SomatomotorDorsal_var",-0.234914404574677,-0.444798957413218,-1.27139650579096,1.37760751618534,0,"Rejected"
"36_SomatomotorDorsal_var",-0.0199992403232822,-0.248439593502969,-1.58619558450957,1.66841037188994,0,"Rejected"
"37_SomatomotorDorsal_var",-0.39190634239642,-0.667634786524395,-1.43953623061896,1.36029754391106,0,"Rejected"
"38_SomatomotorDorsal_var",-0.160183924763065,-0.0994625849445304,-1.67838832273431,1.40421031449509,0,"Rejected"
"39_SomatomotorDorsal_var",-0.143076802648573,-0.112690152484109,-1.41681539780672,1.33046916681368,0,"Rejected"
"4_unassigned_var",0.0643771786221489,0.0237792711469068,-1.0998984894012,1.70357206768453,0,"Rejected"
"40_SomatomotorDorsal_var",-0.0724056456221361,0.323327048429331,-1.73622318160642,1.35542448786228,0,"Rejected"
"41_SomatomotorDorsal_var",-0.0641082813041451,-0.245019065968717,-1.65310513781031,1.672632128519,0,"Rejected"
"42_SomatomotorDorsal_var",-0.110216188567966,-0.516242447712304,-1.4992212059842,2.18934656487242,0,"Rejected"
"43_SomatomotorDorsal_var",0.0518020981069666,-0.0617431736575296,-1.37833313412241,1.5569714469135,0,"Rejected"
"44_SomatomotorDorsal_var",0.215611744842344,0.286833691579315,-1.51459707966621,2.36901488843882,0,"Rejected"
"45_SomatomotorLateral_var",-0.393429508901099,-0.734375040897052,-1.68077193052732,1.38971945810602,0,"Rejected"
"46_SomatomotorLateral_var",0.261558042245952,0.369746814000688,-1.72007113826221,1.38350448359952,0,"Rejected"
"47_SomatomotorLateral_var",-0.533914553227014,-0.789642218132971,-1.91202135109995,1.41600712324449,0,"Rejected"
"48_SomatomotorLateral_var",0.0672776027275687,0.220488710932029,-1.38862590698476,1.8759986343838,0,"Rejected"
"49_SomatomotorLateral_var",-0.253993606296857,-0.471357058030069,-1.47058609487276,1.61854633277709,0,"Rejected"
"5_unassigned_var",-0.473313031439551,-0.627742128984869,-1.64320233529538,0.69190609451378,0,"Rejected"
"50_CinguloOpercular_var",0.366209127243329,0.562748674017765,-1.33874361980155,1.50463841233204,0,"Rejected"
"51_CinguloOpercular_var",-0.243866142617798,-0.542745391582815,-1.412947022348,1.15169332915006,0,"Rejected"
"52_CinguloOpercular_var",-0.0544743049281199,0.130238594740136,-1.66623940367447,1.19653341993343,0,"Rejected"
"53_CinguloOpercular_var",0.76376631944596,0.700617985029692,-0.734518764858614,2.21376908309627,0,"Rejected"
"54_CinguloOpercular_var",-0.0185352492821256,-0.270484095786813,-1.67089495950392,2.09495122709922,0,"Rejected"
"55_CinguloOpercular_var",0.674461343644849,0.868733616317241,-0.87599925893603,1.76743510165748,0,"Rejected"
"57_CinguloOpercular_var",-0.103513248551633,-0.061936567681457,-1.245229551953,1.01679467158664,0,"Rejected"
